,Unnamed: 0,id,original_title,adult,budget,genres,revenue,release_date,belongs_to_collection,production_countries,production_companies,runtime,year,quarter
734,1945,9354,"Honey, I Shrunk the Kids",False,32000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",222724172.0,1989-06-22,"{'id': 72119, 'name': 'Honey, I Shrunk the Kids Collection', 'poster_path': '/xxIwqQARS0RZu5cIENahqZSRw2a.jpg', 'backdrop_path': '/sfT3NqSnjEDY1449qBgQRWOIcaq.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Buena Vista', 'id': 32}]",93.0,1989,2
735,1949,9631,The Negotiator,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",44547681.0,1998-07-29,,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]",140.0,1998,3
736,1955,1779,Roger & Me,False,160000.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",6706368.0,1989-09-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dog Eat Dog Films', 'id': 26137}]",91.0,1989,3
737,1956,10849,The Purple Rose of Cairo,False,15000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10631333.0,1985-03-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Orion Pictures', 'id': 41}]",82.0,1985,1
738,1958,907,Doctor Zhivago,False,11000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",111858363.0,1965-12-22,,"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",197.0,1965,4
739,1963,11974,The 'Burbs,False,18000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",36602000.0,1989-02-17,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Imagine Entertainment', 'id': 23}]",101.0,1989,1
740,1967,793,Blue Velvet,False,6000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8551228.0,1986-08-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]",120.0,1986,3
741,1969,9325,The Jungle Book,False,4000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",205843612.0,1967-10-17,"{'id': 97459, 'name': 'The Jungle Book Collection', 'poster_path': '/uwtMVtIFZy7dfQrR7brKHoDN5H6.jpg', 'backdrop_path': '/b1T7EU7e5XuYHz35iiA0eLg0yKp.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}]",78.0,1967,4
742,1972,10144,The Little Mermaid,False,40000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",222300000.0,1989-11-17,"{'id': 33085, 'name': 'The Little Mermaid Collection', 'poster_path': '/mwyAzxyGm609qcNJYBRcGNaTblt.jpg', 'backdrop_path': '/eWVVSybV9xkrvGBAx2I721iROPx.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Silver Screen Partners IV', 'id': 10282}]",83.0,1989,4
743,1973,10414,The Mighty Ducks,False,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",50752337.0,1992-10-01,"{'id': 10709, 'name': 'The Mighty Ducks Collection', 'poster_path': '/aUM5CXRiOu0YgrRZtDZSp997zgr.jpg', 'backdrop_path': '/8C8f3UkMgNofmipZ4b42UqdnUYb.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney', 'id': 5888}]",101.0,1992,4
744,1976,12230,One Hundred and One Dalmatians,False,4000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",215880014.0,1961-01-25,"{'id': 100693, 'name': '101 Dalmatians (Animated) Collection', 'poster_path': '/cn2TfGiLL4yLJqyNCBSppUdF51W.jpg', 'backdrop_path': '/rcnZbAGQsb3Hp0qPgnRalTyMJlQ.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Productions', 'id': 3166}]",79.0,1961,1
745,1978,10693,Peter Pan,False,4000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",87404651.0,1953-02-05,"{'id': 55422, 'name': 'Peter Pan Collection', 'poster_path': '/t0mINaIut2aDKdGseQtC7UcbRNW.jpg', 'backdrop_path': '/AnhKboZjfeGuHI6qg7pp9RCesTF.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]",77.0,1953,1
746,1980,11135,The Rescuers Down Under,False,37931000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",47431461.0,1990-11-16,"{'id': 57971, 'name': 'The Rescuers Collection', 'poster_path': '/kTrFEqoVLEpw82bkxtRApD69dE1.jpg', 'backdrop_path': '/bR0XKmrmPZtHX6oQ1nH1DEPX08G.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}, {'name': 'Silver Screen Partners IV', 'id': 10282}]",77.0,1990,4
747,1981,11319,The Rescuers,False,1200000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",71215869.0,1977-06-22,"{'id': 57971, 'name': 'The Rescuers Collection', 'poster_path': '/kTrFEqoVLEpw82bkxtRApD69dE1.jpg', 'backdrop_path': '/bR0XKmrmPZtHX6oQ1nH1DEPX08G.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Productions', 'id': 3166}]",78.0,1977,2
748,1984,13155,Return to Oz,False,25000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11137801.0,1985-06-21,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Silver Screen Partners II', 'id': 10531}, {'name': 'Oz Productions Ltd.', 'id': 15395}]",109.0,1985,2
749,1985,10249,The Rocketeer,False,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",62000000.0,1991-06-21,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}]",108.0,1991,2
750,1987,10882,Sleeping Beauty,False,6000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",51000000.0,1959-01-28,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Productions', 'id': 3166}]",75.0,1959,1
751,1988,24808,Something Wicked This Way Comes,False,19000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5656087.0,1983-04-29,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Bryna Productions', 'id': 611}]",95.0,1983,2
752,1991,2619,Splash,False,8000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",69821334.0,1984-03-09,"{'id': 248126, 'name': 'Splash Collection', 'poster_path': '/tI0RB8ezHm7NMRuLfWIh4mWuGXY.jpg', 'backdrop_path': '/9uSHQAAUYFt6WSL2sz9zgvnXnvk.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Touchstone Pictures', 'id': 9195}]",111.0,1984,1
753,1996,97,Tron,False,17000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",33000000.0,1982-07-09,"{'id': 63043, 'name': 'TRON Collection', 'poster_path': '/cvFlDIfOwhYe4ouAAfdyq9E5zlZ.jpg', 'backdrop_path': '/o8NBfffQPE9tHTR9l7FuWbdVPHu.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Lisberger/Kushner', 'id': 558}]",96.0,1982,3
754,1998,11675,Halloween: H20,False,17000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",55041738.0,1998-08-05,"{'id': 91361, 'name': 'Halloween Collection', 'poster_path': '/2uqHV6YcD9jEL2WuJYjXiiuRDqd.jpg', 'backdrop_path': '/mmxf1sOe2T1sma0tH0TgTdcit1p.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Dimension Films', 'id': 7405}]",86.0,1998,3
755,2004,19158,Graveyard Shift,False,10500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",11582891.0,1990-10-26,,"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Graveyard Productions', 'id': 3826}, {'name': 'JVC Entertainment Networks', 'id': 4248}]",89.0,1990,4
756,2005,227,The Outsiders,False,10000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",33697647.0,1983-03-25,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Warner Bros.', 'id': 6194}]",91.0,1983,1
757,2006,87,Indiana Jones and the Temple of Doom,False,28000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",333000000.0,1984-05-23,"{'id': 84, 'name': 'Indiana Jones Collection', 'poster_path': '/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg', 'backdrop_path': '/6kh59mZizZsttZPR0HAdXk6Ve2n.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Paramount Pictures', 'id': 4}]",118.0,1984,2
758,2007,123,The Lord of the Rings,False,4000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",30471420.0,1978-11-15,"{'id': 141290, 'name': 'The Lord of the Rings Animated Collection', 'poster_path': '/pQuazFOlGRdn2Lb3oWFJYPeASOc.jpg', 'backdrop_path': '/uUG532EWfyhtKDzsA0sLb1PsHhL.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Fantasy Films', 'id': 286}]",132.0,1978,4
759,2009,11336,The Dead Zone,False,10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",20766616.0,1983-10-21,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lorimar Film Entertainment', 'id': 1176}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]",103.0,1983,4
760,2010,9980,Maximum Overdrive,False,10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",7433663.0,1986-07-25,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]",97.0,1986,3
761,2012,10489,Cujo,False,5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21200000.0,1983-08-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'TAFT Entertainment Pictures', 'id': 965}, {'name': 'Sunn Classic Pictures', 'id': 6177}]",91.0,1983,3
762,2013,10823,Children of the Corn,False,800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14000000.0,1984-03-09,"{'id': 115225, 'name': 'Children of the Corn Collection', 'poster_path': '/v6auJblMcNxUmZx23mQXMHmzyY3.jpg', 'backdrop_path': '/g4aK8Up5zSegesJdMYbxDcndn20.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hal Roach Studios', 'id': 2159}, {'name': 'Cinema Group', 'id': 5093}, {'name': 'Planet Productions', 'id': 6562}, {'name': 'Angeles Entertainment Group', 'id': 12591}, {'name': 'Inverness Productions', 'id': 12592}, {'name': 'Gatlin', 'id': 52197}]",93.0,1984,1
763,2014,11497,All Dogs Go to Heaven,False,13800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",27100027.0,1989-11-17,"{'id': 140910, 'name': 'All Dogs Go to Heaven Collection', 'poster_path': '/yzuYenLnjAHbTPeu7DLAySbcNGi.jpg', 'backdrop_path': '/5JaMQn0PtPWGDIeGV8oqXSvJDKk.jpg'}","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Goldcrest Films International', 'id': 500}, {'name': 'Sullivan Bluth Studios', 'id': 6422}]",89.0,1989,4
764,2015,2907,The Addams Family,False,30000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",191502426.0,1991-11-22,"{'id': 11716, 'name': 'Addams Family Collection', 'poster_path': '/iqAjYCir8x2fc8eeQ2k4qZqOMP1.jpg', 'backdrop_path': '/gS5yZLrSJ6uNbsz17xoxf70X2Ws.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Orion Pictures', 'id': 41}, {'name': 'Scott Rudin Productions', 'id': 258}]",99.0,1991,4
765,2016,9454,EverAfter,False,26000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",65705772.0,1998-07-31,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",121.0,1998,3
766,2017,8688,Snake Eyes,False,73000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",103891409.0,1998-08-07,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DeBart', 'id': 2519}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]",98.0,1998,3
767,2018,118452,"First Love, Last Rites",False,300000.0,"[{'id': 18, 'name': 'Drama'}]",40542.0,1998-08-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Forensic Films', 'id': 2813}, {'name': 'Toast Films', 'id': 40126}]",94.0,1998,3
768,2021,23954,Atlantic City,False,7200000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12729678.0,1980-09-02,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Famous Players Limited', 'id': 16914}, {'name': 'Selta Films', 'id': 25762}, {'name': 'International Cinema Corporation (ICC)', 'id': 25765}, {'name': 'Cine-Neighbor', 'id': 25766}]",104.0,1980,3
769,2023,396,Who's Afraid of Virginia Woolf?,False,7500000.0,"[{'id': 18, 'name': 'Drama'}]",33736689.0,1966-06-21,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Chenault Productions', 'id': 1684}]",131.0,1966,2
770,2026,16081,Doctor Dolittle,False,18000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",9000000.0,1967-12-19,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'APJAC Productions', 'id': 12943}]",152.0,1967,4
771,2029,11837,Watership Down,False,1000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",3713768.0,1978-10-14,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'AVCO Embassy Pictures', 'id': 494}, {'name': 'Nepenthe Productions', 'id': 5016}, {'name': 'Watership Productions', 'id': 47264}]",88.0,1978,4
772,2030,11704,The Secret of NIMH,False,7000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",14665733.0,1982-06-17,"{'id': 141292, 'name': 'The Secret Of NIMH Collection', 'poster_path': '/y0S9nsG7bDUgblBiYd0pciE57zr.jpg', 'backdrop_path': '/z9k5Uu2vXRDSclQU35bb7PhMG6U.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Aurora', 'id': 32178}, {'name': 'Mrs. Brisby Ltd.', 'id': 90400}, {'name': 'Don Bluth Productions', 'id': 90512}]",82.0,1982,2
773,2031,11639,The Dark Crystal,False,15000000.0,"[{'id': 14, 'name': 'Fantasy'}]",40577001.0,1982-12-17,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Jim Henson Productions', 'id': 2504}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Henson Associates (HA)', 'id': 24931}]",93.0,1982,4
774,2032,4978,An American Tail,False,9000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",84542002.0,1986-11-21,"{'id': 8783, 'name': 'Fievel Collection', 'poster_path': '/spEFy5eHaNuINNHhwtCWKy1bBiY.jpg', 'backdrop_path': None}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]",80.0,1986,4
775,2034,11976,Legend,False,25000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",15502112.0,1985-07-19,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Universal Studios', 'id': 13}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Embassy International Pictures', 'id': 10214}, {'name': 'Legend Production Company', 'id': 10215}]",94.0,1985,3
776,2035,15144,Sixteen Candles,False,6500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",23686027.0,1984-05-04,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}]",93.0,1984,2
777,2041,8393,The Gods Must Be Crazy,False,5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",60000000.0,1980-09-10,"{'id': 87805, 'name': 'The Gods Must Be Crazy Collection', 'poster_path': '/3KAJpE2OOimXE5Z15LHARbeA0eC.jpg', 'backdrop_path': '/3u6As0EKP2KKPNhzQObCgdYvm7f.jpg'}","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'BW', 'name': 'Botswana'}]","[{'name': 'CAT Films', 'id': 22284}, {'name': 'Mimosa Films', 'id': 22285}]",109.0,1980,3
778,2044,9320,The Avengers,False,60000000.0,"[{'id': 53, 'name': 'Thriller'}]",48585416.0,1998-08-13,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}]",89.0,1998,3
779,2045,33644,How Stella Got Her Groove Back,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37672350.0,1998-08-14,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",124.0,1998,3
780,2051,805,Rosemary's Baby,False,3200000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",33395426.0,1968-06-12,"{'id': 264338, 'name': ""Rosemary's Baby Collection"", 'poster_path': '/yP9DnKsSGcEuHJktQYotND6dsgJ.jpg', 'backdrop_path': '/36RmiFNEbyfTOF3GG17rOyv4XGD.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'William Castle Productions', 'id': 10324}]",136.0,1968,2
781,2052,34584,The Neverending Story,False,27000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",20158808.0,1984-04-05,"{'id': 91430, 'name': 'The Neverending Story Collection', 'poster_path': '/tXuOhgEbXoba7vVIybzGlnycoNq.jpg', 'backdrop_path': '/2IqXJIR1i0f6Ngq3A6rjXhQNqFc.jpg'}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Producers Sales Organization', 'id': 1256}, {'name': 'Bavaria Film', 'id': 1704}, {'name': 'Dieter Geissler Filmproduktion', 'id': 1766}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Bavaria Studios', 'id': 33772}]",102.0,1984,2
782,2053,34636,The Neverending Story II: The Next Chapter,False,32000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",16283667.0,1990-10-24,"{'id': 91430, 'name': 'The Neverending Story Collection', 'poster_path': '/tXuOhgEbXoba7vVIybzGlnycoNq.jpg', 'backdrop_path': '/2IqXJIR1i0f6Ngq3A6rjXhQNqFc.jpg'}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Bavaria Film', 'id': 1704}, {'name': 'Dieter Geissler Filmproduktion', 'id': 1766}, {'name': 'Cinevox Filmproduktion GmbH', 'id': 1979}, {'name': 'Warner Bros.', 'id': 6194}]",89.0,1990,4
783,2056,77469,Your Friends & Neighbors,False,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4710749.0,1998-02-04,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]",100.0,1998,1
784,2058,36647,Blade,False,45000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",131183530.0,1998-08-21,"{'id': 735, 'name': 'Blade Collection', 'poster_path': '/ltjxGZP6aJrwjl7oOZiiZhFgkF1.jpg', 'backdrop_path': '/ev9QybDDzVSahJQdOb71ZuqNVAo.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Amen Ra Films', 'id': 421}, {'name': 'Imaginary Forces', 'id': 11321}, {'name': 'Marvel Enterprises', 'id': 19551}]",120.0,1998,3
785,2065,4011,Beetlejuice,False,15000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",73326666.0,1988-02-29,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Geffen Company, The', 'id': 4354}, {'name': 'Warner Bros.', 'id': 6194}]",92.0,1988,1
