,company,movie
22474,289,1979
22475,306,1979
22476,436,1979
22477,444,1979
22478,5755,1979
22479,10881,1979
22480,19551,1979
22481,449,14043
22482,2596,14043
22483,6194,14043
22484,35,10288
22485,2743,10288
22486,4251,10288
22487,308,1991
22488,7405,1991
22489,10807,1991
22490,45194,1991
22491,12903,43353
22492,8411,9952
22493,306,60400
22494,14925,32004
22495,28205,32004
22496,892,17035
22497,8874,17035
22498,11054,17035
22499,22927,17035
22500,9,21427
22501,3823,21427
22502,11037,21427
22503,19940,21427
22504,6194,17660
22505,7333,1294
22506,14794,1294
22507,73852,1294
22508,76,33294
22509,5,42700
22510,11356,42700
22511,21389,42700
22512,309,12713
22513,311,12713
22514,1905,12713
22515,5358,12713
22516,6301,12713
22517,8799,12713
22518,11473,12713
22519,15671,12713
22520,18367,12713
22521,4713,25875
22522,5632,12543
22523,14024,34573
22524,534,71822
22525,5552,13807
22526,5632,13807
22527,6858,11211
22528,898,27138
22529,1210,2748
22530,4,55859
22531,14153,55859
22532,8411,27464
22533,11352,75350
22534,15278,75350
22535,20777,75350
22536,57175,75350
22537,57176,75350
22538,72067,77621
22539,3166,43229
22540,14585,266525
22541,22296,266525
22542,1183,9815
22543,4,12695
22544,12564,32575
22545,3067,42464
22546,17606,42464
22547,308,2359
22548,227,442
22549,228,442
22550,6339,442
22551,6416,442
22552,8411,63096
22553,13479,43836
22554,81,1988
22555,163,1988
22556,838,1988
22557,308,3021
22558,435,3021
22559,7405,3021
22560,737,2196
22561,1012,2196
22562,1013,2196
22563,1014,2196
22564,3801,2196
22565,10760,2196
22566,6748,18425
22567,29052,18425
22568,168,19606
22569,6194,19606
22570,10720,19606
22571,289,1571
22572,306,1571
22573,444,1571
22574,890,1571
22575,11845,1571
22576,79,2959
22577,3929,2959
22578,6194,2959
22579,11317,2959
22580,49326,2959
22581,49327,2959
22582,1982,6022
22583,5,2698
22584,33,2698
22585,158,2698
22586,159,2698
22587,333,2698
22588,4171,2698
22589,7295,2698
22590,4,1858
22591,27,1858
22592,56,1858
22593,435,1858
22594,2481,1858
22595,12247,1858
22596,20011,1858
22597,22826,1858
22598,76043,1858
22599,21897,14125
22600,24296,14125
22601,42829,14125
22602,6194,675
22603,7364,675
22604,33,3563
22605,2608,3563
22606,33,40618
22607,10568,40618
22608,18338,40618
22609,2532,26185
22610,6194,26185
22611,496,31652
22612,662,31652
22613,16636,30443
22614,61386,30443
22615,2521,18763
22616,3055,18763
22617,44283,18763
22618,119,13491
22619,823,13491
22620,2800,13491
22621,2802,13491
22622,2888,13491
22623,4250,13491
22624,5975,13491
22625,6181,13491
22626,9375,13491
22627,11682,13491
22628,17513,13491
22629,18843,13491
22630,22675,13491
22631,22676,13491
22632,24991,13491
22633,24992,13491
22634,24993,13491
22635,2448,16083
22636,3135,16083
22637,306,37292
22638,2274,27683
22639,95594,27683
22640,4037,13402
22641,6194,19968
22642,497,4688
22643,598,4688
22644,3097,13337
22645,3279,13337
22646,5381,13337
22647,7435,13337
22648,4674,27359
22649,4,54494
22650,5771,54494
22651,9210,10857
22652,12745,10857
22653,15255,10857
22654,19261,10857
22655,3245,81847
22656,4,43898
22657,3541,44502
22658,4606,44502
22659,5766,44502
22660,6216,44502
22661,6916,44502
22662,23617,44502
22663,61307,18632
22664,328,32444
22665,5203,32444
22666,1838,7547
22667,2266,7547
22668,21856,7547
22669,4,10074
22670,4,2270
22671,289,2270
22672,435,2270
22673,5374,2270
22674,23420,2270
22675,8411,757
22676,308,15581
22677,7405,15581
22678,8411,15581
22679,18,35
22680,306,35
22681,559,5857
22682,2894,5857
22683,79,3638
22684,97,3638
22685,6194,3638
22686,7747,3638
22687,12202,3638
22688,2,6589
22689,8411,8669
22690,1620,15934
22691,35443,15934
22692,33,2503
22693,862,2503
22694,11347,2503
22695,11348,2503
22696,11349,2503
22697,20241,14123
22698,41669,14123
22699,87605,14123
22700,5906,88527
22701,10640,88527
22702,147,4516
22703,779,4516
22704,856,4516
22705,3823,4516
22706,2147,8141
22707,2332,8141
22708,14589,8141
22709,35444,8141
22710,35445,8141
22711,35446,8141
22712,35447,8141
22713,882,14217
22714,955,14217
22715,1393,14217
22716,3363,14217
22717,4563,14217
22718,14645,14217
22719,73394,14217
22720,2612,10795
22721,7330,20163
22722,6,31777
22723,51274,24159
22724,10509,1721
22725,12063,1721
22726,60,31601
22727,13479,25360
22728,2432,34588
22729,4887,34588
22730,6446,34588
22731,7765,34588
22732,11446,34588
22733,13969,34588
22734,93187,34588
22735,2124,40060
22736,17778,40060
22737,17779,40060
22738,80761,40060
22739,1728,18650
22740,5,8363
22741,10105,8363
22742,1708,4658
22743,1962,5956
22744,1557,6535
22745,2095,6535
22746,669,1127
22747,11737,1127
22748,12010,1127
22749,12625,1127
22750,2580,9847
22751,2581,9847
22752,8411,23861
22753,823,1393
22754,15268,1393
22755,16051,1393
22756,19677,1393
22757,21338,1393
22758,1080,2701
22759,6370,2701
22760,7196,2701
22761,4744,28049
22762,922,23495
22763,4228,23495
22764,2108,13074
22765,2448,13074
22766,3997,13074
22767,11317,13074
22768,1115,17350
22769,12,5174
22770,360,28742
22771,289,9703
22772,6370,9703
22773,10308,9703
22774,16923,9703
22775,4042,22085
22776,44611,43750
22777,134,9750
22778,158,9750
22779,1224,9750
22780,10210,10760
22781,46051,10760
22782,46052,10760
22783,33,4349
22784,675,4349
22785,7295,4349
22786,7786,4349
22787,12246,4349
22788,129,14223
22789,559,14223
22790,2376,14223
22791,7429,13068
22792,20754,13068
22793,52059,13068
22794,52060,13068
22795,497,14144
22796,559,14144
22797,79,4858
22798,829,4858
22799,1885,4858
22800,6194,4858
22801,748,10431
22802,972,10431
22803,1632,10431
22804,12138,10431
22805,12200,10431
22806,23956,10431
22807,308,12435
22808,1811,12435
22809,2987,14877
22810,2988,14877
22811,73675,14877
22812,7405,2082
22813,10370,2082
22814,21438,2082
22815,306,11835
22816,444,11835
22817,2234,11835
22818,13816,11835
22819,13817,11835
22820,702,1845
22821,764,1845
22822,765,1845
22823,1268,1845
22824,8530,14229
22825,9207,14229
22826,21525,14229
22827,26261,14229
22828,82322,14229
22829,86507,14229
22830,8622,13385
22831,15913,13385
22832,2115,6609
22833,7508,45211
22834,10560,45211
22835,12,13958
22836,52005,13958
22837,1076,2335
22838,60,22779
22839,3166,22779
22840,497,10071
22841,559,10071
22842,3215,10071
22843,748,4351
22844,1619,4351
22845,1620,4351
22846,1621,4351
22847,769,12994
22848,2721,12994
22849,1314,42735
22850,356,2882
22851,3012,2882
22852,769,13501
22853,4384,13501
22854,4385,13501
22855,1131,6916
22856,4960,6916
22857,9290,6916
22858,7405,1992
22859,84,5176
22860,1632,5176
22861,7295,5176
22862,10880,5176
22863,12,4141
22864,12087,4141
22865,14576,13173
22866,3078,14786
22867,1679,31058
22868,7035,19583
22869,33,4347
22870,5870,4347
22871,7295,4347
22872,10163,4347
22873,11517,13241
22874,92794,13241
22875,94375,13241
22876,201,523
22877,7025,523
22878,7333,523
22879,16110,523
22880,17834,523
22881,859,2009
22882,5545,2009
22883,35020,2009
22884,69462,2009
22885,73925,2009
22886,73926,2009
22887,73927,2009
22888,8411,3469
22889,11707,3469
22890,79,4413
22891,1885,4413
22892,6194,4413
22893,491,6973
22894,2087,6973
22895,2088,6973
22896,2089,6973
22897,11509,6973
22898,2319,7913
22899,2320,7913
22900,258,15019
22901,3587,15019
22902,34999,15019
22903,4,77210
22904,79,4629
22905,1380,4629
22906,3064,15361
22907,763,5353
22908,288,2252
22909,805,2252
22910,806,2252
22911,2743,2252
22912,7419,2252
22913,10146,2252
22914,11550,2252
22915,16880,2252
22916,20244,2252
22917,1030,14788
22918,8850,14788
22919,5358,63607
22920,12745,63607
22921,136,13072
22922,5070,42170
22923,10444,42170
22924,58,13754
22925,2883,13754
22926,3033,13754
22927,9149,13754
22928,11671,13754
22929,9349,14284
22930,11594,14284
22931,21673,14284
22932,3751,20308
22933,2054,6641
22934,2055,6641
22935,6896,6641
22936,3026,15071
22937,3027,15071
22938,3028,15071
22939,2412,8414
22940,2413,8414
22941,2414,8414
22942,8056,10425
22943,10254,10425
22944,3060,24170
22945,306,20942
22946,248,7737
22947,342,7737
22948,5755,7737
22949,58249,7737
22950,1565,13257
22951,7741,13257
22952,1632,10030
22953,4194,10030
22954,12200,10030
22955,95343,10030
22956,95344,10030
22957,95345,10030
22958,838,5915
22959,1246,5915
22960,8769,5915
22961,41051,5915
22962,2,13680
22963,22881,13680
22964,80510,13680
22965,1246,4588
22966,10146,4588
22967,13480,4588
22968,126,14313
22969,906,14313
22970,2150,14313
22971,1199,2728
22972,4575,2728
22973,306,2274
22974,2527,2274
22975,10221,2274
22976,1156,9038
22977,1302,9038
22978,7293,9038
22979,14718,9038
22980,9195,7211
22981,10146,7211
22982,10991,7211
22983,43,4538
22984,258,4538
22985,5,2001
22986,376,2001
22987,846,2001
22988,33,4517
22989,694,4517
22990,10163,4517
22991,97,4566
22992,932,4566
22993,14315,4566
22994,58,4520
22995,97,4520
22996,679,4520
22997,771,4520
22998,1668,4520
22999,737,6615
23000,8411,6615
23001,19731,6615
23002,5,4513
23003,552,4513
23004,768,4513
23005,24339,4513
23006,10039,5125
23007,10040,5125
23008,20666,5125
23009,27,3877
23010,1522,3877
23011,7293,3877
23012,12200,3877
23013,2542,8954
23014,2543,8954
23015,14,4771
23016,7965,4771
23017,2890,10759
23018,60473,14930
23019,65383,14930
23020,65719,14930
23021,892,9773
23022,2650,9773
23023,2651,9773
23024,6194,9773
23025,289,13538
23026,2310,13538
23027,2452,13538
23028,5654,13538
23029,9349,13538
23030,35249,13538
23031,39509,13538
23032,2652,18421
23033,27104,18421
23034,40988,18421
23035,81,4512
23036,449,4512
23037,1645,4512
23038,3997,4512
23039,6194,4512
23040,11252,4512
23041,6116,84972
23042,6194,37954
23043,516,39893
23044,1314,39893
23045,1441,39893
23046,446,13197
23047,6475,15048
23048,8146,14041
23049,789,1922
23050,790,1922
23051,791,1922
23052,792,1922
23053,58,2011
23054,311,2011
23055,312,2011
23056,591,2011
23057,744,2011
23058,854,2011
23059,860,2011
23060,862,2011
23061,11246,2011
23062,18367,2011
23063,23677,2011
23064,62546,2011
23065,84592,2011
23066,84593,2011
23067,1915,5708
23068,1916,5708
23069,1917,5708
23070,1918,5708
23071,7289,5708
23072,1092,5951
23073,59964,5951
23074,10623,114033
23075,3376,13319
23076,805,18613
23077,807,18613
23078,4045,18613
23079,19892,18613
23080,289,9911
23081,10393,9911
23082,7045,27419
23083,32524,27419
23084,1360,15667
23085,14938,15667
23086,20993,15667
23087,52138,15667
23088,164,14753
23089,33,46067
23090,33,50155
23091,56290,27827
23092,294,3603
23093,1466,3603
23094,315,2014
23095,867,2014
23096,1760,2014
23097,2406,2014
23098,4247,2014
23099,7201,2014
23100,75411,2014
23101,75412,2014
23102,75413,2014
23103,35,17202
23104,35,663
23105,2061,663
23106,41738,9262
23107,95102,15651
23108,4650,27276
23109,46010,95560
23110,2392,25476
23111,3147,25476
23112,3148,25476
23113,5798,48301
23114,12,29362
23115,6194,33931
23116,9372,12646
23117,3808,20605
23118,7036,20605
23119,6639,20607
23120,38518,20607
23121,38519,20607
23122,868,2015
23123,441,28007
23124,308,7347
23125,2427,7347
23126,2430,7347
23127,2432,7347
23128,10187,7347
23129,47043,7347
23130,47044,7347
23131,47046,7347
23132,4243,14421
23133,13969,14421
23134,29891,14421
23135,93178,14421
23136,925,5718
23137,1187,5718
23138,10254,5718
23139,10405,5718
23140,23104,5718
23141,23105,5718
23142,12,5126
23143,3140,16126
23144,60,42173
23145,87962,42173
23146,23,4982
23147,33,4982
23148,1645,4982
23149,7295,4982
23150,8083,4982
23151,520,5559
23152,521,5559
23153,1903,5559
23154,7173,25755
23155,9142,25755
23156,79086,25755
23157,826,7972
23158,2286,7972
23159,2287,7972
23160,2288,7972
23161,11542,7972
23162,591,2013
23163,862,2013
23164,866,2013
23165,1997,2013
23166,5358,2013
23167,6301,2013
23168,11433,2013
23169,11434,2013
23170,14,6977
23171,258,6977
23172,838,6977
23173,2092,6977
23174,393,39127
23175,995,39127
23176,2268,39127
23177,12,4953
23178,1784,4953
23179,10146,4953
23180,6,37368
23181,1281,37368
23182,16136,37368
23183,6194,5123
23184,7036,5123
23185,30131,5123
23186,54446,16203
23187,4114,53827
23188,4395,53827
23189,4,18612
23190,118,5817
23191,2928,5817
23192,3221,5817
23193,5358,5817
23194,6916,5817
23195,7446,5817
23196,8555,5817
23197,10946,5817
23198,17636,5817
23199,38957,5817
23200,56584,5817
23201,94782,5817
23202,2741,13363
23203,3520,43987
23204,33,32726
23205,44,4515
23206,60,4515
23207,316,4515
23208,1683,4515
23209,8411,4515
23210,21911,4515
23211,1885,5375
23212,6194,5375
23213,53061,5375
23214,53062,5375
23215,4,2310
23216,2265,2310
23217,11395,2310
23218,24955,2310
23219,771,2284
23220,1811,2284
23221,10221,2284
23222,11576,2284
23223,66078,2284
23224,12,6639
23225,2053,6639
23226,33,4723
23227,769,4723
23228,810,4723
23229,856,4723
23230,8848,4723
23231,11278,4723
23232,12622,4723
23233,87783,4723
23234,95289,4723
23235,95290,4723
23236,20072,29162
23237,2277,48267
23238,3947,21296
23239,4350,24732
23240,2393,10251
23241,2030,24060
23242,3314,24060
23243,14163,24060
23244,35430,22606
23245,2772,13561
23246,1474,13168
23247,10039,13168
23248,37829,13168
23249,5120,20714
23250,5847,20714
23251,2652,11148
23252,6152,46872
23253,3982,5876
23254,7405,5876
23255,2,4523
23256,1894,4523
23257,8908,4523
23258,8909,4523
23259,306,1620
23260,444,1620
23261,867,1620
23262,6896,1620
23263,11746,1620
23264,11747,1620
23265,3287,15250
23266,491,13474
23267,2343,8079
23268,308,13483
23269,547,13483
23270,2152,13483
23271,12,2268
23272,289,2268
23273,1473,2268
23274,1938,2268
23275,79,6479
23276,333,6479
23277,433,6479
23278,6194,6479
23279,7364,6479
23280,12485,6479
23281,444,6477
23282,508,6477
23283,711,6477
23284,10930,6477
23285,1556,7249
23286,29500,7249
23287,258,13998
23288,1205,3902
23289,1208,3902
23290,1422,3902
23291,1512,3902
23292,2506,3902
23293,7416,3902
23294,14737,3902
23295,17594,3902
23296,72153,3902
23297,10786,18631
23298,62072,18631
23299,4,43308
23300,28447,11476
23301,28448,11476
23302,43,8272
23303,2361,8272
23304,10059,8272
23305,23105,8272
23306,67504,8272
23307,306,13186
23308,491,13186
23309,9078,13186
23310,856,6537
23311,1182,6537
23312,2674,6537
23313,6778,6537
23314,11649,6537
23315,11650,6537
23316,11651,6537
23317,11652,6537
23318,659,43798
23319,4167,43798
23320,43,7326
23321,771,7326
23322,773,1874
23323,5070,55192
23324,539,1989
23325,540,1989
23326,694,1989
23327,839,1989
23328,249,4946
23329,1818,4946
23330,2649,24123
23331,11054,24123
23332,55639,24123
23333,4824,28522
23334,328,48266
23335,2665,48266
23336,6584,48266
23337,11143,48266
23338,5729,25460
23339,34337,25460
23340,34338,25460
23341,4414,25740
23342,3097,11600
23343,22884,11600
23344,10369,13023
23345,57208,13023
23346,57209,13023
23347,856,64942
23348,11258,64942
23349,11990,64942
23350,11991,64942
23351,11992,64942
23352,17049,7350
23353,70994,7350
23354,86256,7350
23355,6194,26600
23356,27,7979
23357,384,7979
23358,737,7979
23359,1522,7979
23360,2269,7979
23361,2299,7979
23362,6735,7979
23363,11392,7979
23364,11553,7979
23365,29031,7979
23366,29716,20567
23367,851,45126
23368,2643,45126
23369,6916,45126
23370,18367,45126
23371,3121,12171
23372,3539,12171
23373,8719,12171
23374,18361,12171
23375,13399,71066
23376,152,13250
23377,212,13250
23378,597,13250
23379,4564,13250
23380,8582,13250
23381,11567,13250
23382,11568,13250
23383,11569,13250
23384,1679,42790
23385,11994,42790
23386,12111,42790
23387,2582,9867
23388,2583,9867
23389,2584,9867
23390,23928,15495
23391,52166,15495
23392,2335,53896
23393,9210,53896
23394,36003,53896
23395,10138,14148
23396,34997,14148
23397,34999,14148
23398,54840,14148
23399,67319,14148
23400,777,48737
23401,11912,48737
23402,21138,48737
23403,68655,48737
23404,68656,48737
23405,3561,13198
23406,7429,36328
23407,14063,36328
23408,15276,36328
23409,4273,23817
23410,6194,13885
23411,7293,13885
23412,8601,13885
23413,20004,13885
23414,49325,13885
23415,2,6637
23416,130,6637
23417,831,6637
23418,19097,6637
23419,20012,6637
23420,20013,6637
23421,3060,12130
23422,8041,12130
23423,18367,12130
23424,78242,12130
23425,94958,12130
23426,94959,12130
23427,94960,12130
23428,14,7345
23429,178,7345
23430,838,7345
23431,823,42529
23432,28567,42529
23433,33,6538
23434,2030,6538
23435,2031,6538
23436,2532,40682
23437,306,440
23438,444,440
23439,1302,440
23440,19747,440
23441,441,6575
23442,10105,6575
23443,31793,19213
23444,31794,19213
23445,3804,19103
23446,1989,6076
23447,1885,9546
23448,3268,9546
23449,4657,9546
23450,12089,9546
23451,30666,40860
23452,33792,40860
23453,81036,40860
23454,93181,40860
23455,93182,40860
23456,308,14047
23457,3298,14047
23458,8801,14047
23459,727,1488
23460,497,54318
23461,1267,54318
23462,10157,54318
23463,10221,54318
23464,3585,69315
23465,7534,69315
23466,11281,69315
23467,11282,69315
23468,5632,45871
23469,412,6023
23470,1088,6023
23471,17449,6023
23472,769,26990
23473,1634,26990
23474,2365,26990
23475,2448,26990
23476,5677,26990
23477,158,6557
23478,711,6557
23479,6332,6557
23480,2370,107282
23481,441,28363
23482,3632,69557
23483,346,60141
23484,419,32307
23485,2429,49367
23486,13969,49367
23487,77681,49367
23488,77682,49367
23489,5070,28272
23490,449,4787
23491,856,4787
23492,1721,4787
23493,4056,21847
23494,3714,33358
23495,2140,7508
23496,2320,7508
23497,3202,7508
23498,3661,7508
23499,1931,20629
23500,6366,10253
23501,11420,10253
23502,1872,5259
23503,1873,5259
23504,3631,8329
23505,3490,14062
23506,21869,14062
23507,538,51992
23508,6417,49717
23509,6690,49717
23510,17540,49717
23511,1062,2312
23512,1063,2312
23513,1064,2312
23514,1030,13195
23515,1472,13195
23516,5357,13195
23517,10843,13195
23518,11776,13195
23519,18621,13195
23520,28810,78705
23521,28811,78705
23522,28812,78705
23523,2683,30535
23524,7699,30535
23525,33729,30535
23526,4,7191
23527,11461,7191
23528,10254,12085
23529,52046,12085
23530,1370,24624
23531,2100,24624
23532,7793,24624
23533,620,4170
23534,925,13252
23535,10254,13252
23536,24747,42635
23537,3960,11908
23538,18203,86241
23539,1204,8875
23540,2248,8875
23541,4305,8875
23542,4307,8875
23543,2811,10247
23544,52465,10247
23545,8411,43604
23546,3245,3575
23547,6194,3575
23548,7698,28303
23549,8411,27507
23550,5488,71068
23551,5488,111747
23552,5488,32716
23553,4749,41845
23554,11884,25078
23555,13412,25078
23556,55494,25078
23557,822,14069
23558,2073,14069
23559,4288,14069
23560,9068,14069
23561,12540,14069
23562,12541,14069
23563,12542,14069
23564,3025,15053
23565,54712,15053
23566,1714,81522
23567,1766,81522
23568,10000,81522
23569,763,6933
23570,1088,6933
23571,2073,6933
23572,20363,6933
23573,2780,14423
23574,126,8090
23575,2397,8090
23576,3287,8090
23577,925,7555
23578,1632,7555
23579,10254,7555
23580,10405,7555
23581,20363,7555
23582,746,16988
23583,806,16988
23584,860,16988
23585,2743,16988
23586,8582,16988
23587,11550,16988
23588,11551,16988
23589,11569,16988
23590,11576,16988
23591,11635,16988
23592,12116,16988
23593,20170,16988
23594,22208,16988
23595,23486,16988
